trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,dep_dt,arr_dt,expected_transit_hours,delay_hours,is_delayed,mandi_name,district,state
TRP005854,MANDI051,WH-North,02-15-2026 11:30 PM,16/02/2026 20:12,20.7,1126.9,km,UP 38 CD 5638,DRV530,1126.9,2026-02-15 23:30:00,2026-02-16 20:12:00,26.0,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP006933,MANDI056,WH-East,25-Feb-2026 12:28:18,26/02/2026 03:22,14.9,539.2878909,miles,UP 35 CD 7004,DRV612,867.9,2026-02-25 12:28:18,2026-02-26 03:22:00,20.3,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP002911,MANDI034,WH-West,2026-06-10 14:20:28,11/06/2026,22.3,796.7218962000001,miles,HR 99 DF 9280,,1282.2,2026-06-10 14:20:28,2026-11-06 00:00:00,29.5,0.0,False,Ludhiana Grain Market,Ambala,Haryana
TRP004903,MANDI001,WH-East,25/05/2026,2026-05-25T18:12:51,11.7,496.3,km,HR 15 DF 6255,DRV518,496.3,2026-05-25 00:00:00,2026-05-25 18:12:51,12.0,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP008240,MANDI041,WH-West,2026-07-19 09:06:37,2026-07-20T05:54:37,20.8,994.4,km,RJ 54 CD 7542,DRV995,994.4,2026-07-19 09:06:37,2026-07-20 05:54:37,23.1,0.0,False,Gurgaon Grain Market,Fatehabad,Haryana
TRP001420,MANDI033,WH-North,2026-02-07 06:08:32,07/02/2026 20:38,14.5,443.3482085,miles,DL 65 DF 9748,,713.5,2026-02-07 06:08:32,2026-07-02 20:38:00,16.9,0.0,False,South Dumdum Grain Market,Ambala,Haryana
TRP003636,MANDI047,WH-North,2026-05-24 04:43:21,,12.9,521.3,km,,DRV769,521.3,2026-05-24 04:43:21,,12.6,0.3,False,Orai Market,Muzaffarnagar,Uttar Pradesh
TRP008813,MANDI042,WH-North,15-May-2026 15:44:42,,3.6,193.8,km,DL 85 DF 5056,DRV506,193.8,2026-05-15 15:44:42,,5.3,0.0,False,Erode Mandi,Fatehabad,Haryana
TRP000182,MANDI037,WH-South,04/08/2026 13:18,04/08/2026 18:06,4.8,271.2,km,RJ 37 BC 2117,DRV195,271.2,2026-04-08 13:18:00,2026-04-08 18:06:00,7.0,0.0,False,Jorhat Grain Market,Kurukshetra,Haryana
TRP004711,MANDI039,WH-North,19/02/2026 21:32,,21.7,1085.4,km,HR 27 CD 6483,DRV998,1085.4,2026-02-19 21:32:00,,25.1,0.0,False,Anand Grain Market,Kurukshetra,Haryana
TRP009050,MANDI030,WH-East,25/04/2026 15:35,26-Apr-2026 13:05:42,21.5,1209.2,km,PB 36 CD 4636,DRV163,1209.2,2026-04-25 15:35:00,2026-04-26 13:05:42,27.9,0.0,False,Patiala APMC,Sirsa,Haryana
TRP002447,MANDI007,WH-South,2026-04-21T10:24:23,21/04/2026 15:42,5.3,266.7 KM,,DL 70 DF 2871,DRV541,250.0,2026-04-21 10:24:23,2026-04-21 15:42:00,6.6,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP005817,MANDI012,WH-Central,2026-01-03 20:34:16,2026-01-04 15:52:16,19.3,694.2578182999999,miles,PB 34 AB 8727,DRV725,1117.3,2026-01-03 20:34:16,2026-01-04 15:52:16,25.8,0.0,False,Gaya Grain Market,Patiala,Punjab
TRP003722,MANDI035,WH-East,02/05/2026 17:13,2026-05-03 07:49:46,14.6,832.4 KM,,RJ 99 AB 3485,DRV826,250.0,2026-02-05 17:13:00,2026-05-03 07:49:46,6.6,8.0,True,Guntakal Mandi,Ambala,Haryana
TRP006201,MANDI032,Export-Terminal,2026-05-29 01:28:58,2026-05-29T05:04:58,3.6,144.4,km,RJ 29 AB 8269,,144.4,2026-05-29 01:28:58,2026-05-29 05:04:58,4.2,0.0,False,Chapra Grain Market,Ambala,Haryana
TRP007326,MANDI007,WH-Central,03/08/2026,03/08/2026,21.8,1294.7,km,HR 57 DF 2995,DRV125,1294.7,2026-03-08 00:00:00,2026-03-08 00:00:00,29.8,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP006080,MANDI010,WH-West,2026-01-30 09:14:11,2026-01-31 05:26:11,20.2,1163.1,km,RJ 52 AB 9409,DRV652,1163.1,2026-01-30 09:14:11,2026-01-31 05:26:11,26.8,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP008412,MANDI024,WH-Central,20-May-2026 20:45:30,21/05/2026 19:03,22.3,1300.1,km,,,1300.1,2026-05-20 20:45:30,2026-05-21 19:03:00,29.9,0.0,False,Jaipur Mandi,Karnal,Haryana
TRP003173,MANDI029,WH-South,2026-09-01T08:31:48,02/09/2026,22.4,677.4808012999999,miles,RJ 50 DF 3286,DRV327,1090.3,2026-09-01 08:31:48,2026-02-09 00:00:00,25.2,0.0,False,Asansol Grain Market,Sirsa,Haryana
TRP001224,MANDI006,WH-South,05-12-2026 01:40 AM,12/05/2026,9.8,405.1,km,UP63 AB 7134,DRV156,405.1,2026-05-12 01:40:00,2026-12-05 00:00:00,10.0,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP008269,MANDI049,Export-Terminal,14/08/2026 19:49,15-Aug-2026 01:55:15,6.1,363.8,km,HR 78 CD 5111,DRV706,363.8,2026-08-14 19:49:00,2026-08-15 01:55:15,9.1,0.0,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
TRP000071,MANDI015,Export-Terminal,2026-05-13 01:57:04,2026-05-13 05:27:04,3.5,191.6,km,HR 73 DF 7557,DRV808,191.6,2026-05-13 01:57:04,2026-05-13 05:27:04,5.3,0.0,False,Amravati Grain Market,Bathinda,Punjab
TRP000545,MANDI012,WH-South,2026-07-17 10:11:46,2026-07-18 07:59:46,21.8,1297.8,km,HR 21 BC 3924,DRV727,1297.8,2026-07-17 10:11:46,2026-07-18 07:59:46,29.8,0.0,False,Gaya Grain Market,Patiala,Punjab
TRP001205,MANDI032,WH-South,2026-03-29 08:44:57,2026-03-29 21:44:57,13.0,624.9,km,HR 14 CD 9373,DRV266,624.9,2026-03-29 08:44:57,2026-03-29 21:44:57,14.9,0.0,False,Chapra Grain Market,Ambala,Haryana
TRP003871,MANDI036,WH-South,20-Apr-2026 10:26:12,20/04/2026 23:38,13.2,536.9,km,DL 48 BC 5025,DRV953,536.9,2026-04-20 10:26:12,2026-04-20 23:38:00,12.9,0.3,False,Mysore Grain Market,Kurukshetra,Haryana
TRP003652,MANDI020,Export-Terminal,02/02/2026,,5.6,328.3,km,,DRV608,328.3,2026-02-02 00:00:00,,8.3,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP009471,MANDI052,WH-Central,2026-04-29T09:10:17,04-30-2026 08:52 AM,23.7,977.7,km,RJ 86 CD 3186,DRV893,977.7,2026-04-29 09:10:17,2026-04-30 08:52:00,22.7,1.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP003147,MANDI042,WH-North,25/04/2026,2026-04-26 13:14:08,23.1,1372.9,km,RJ 14 DF 5503,DRV886,1372.9,2026-04-25 00:00:00,2026-04-26 13:14:08,31.5,0.0,False,Erode Mandi,Fatehabad,Haryana
TRP008409,MANDI001,WH-South,07/07/2026 05:10,08/07/2026 00:46,19.6,1165.6,km,HR 56 AB 7565,DRV204,1165.6,2026-07-07 05:10:00,2026-08-07 00:46:00,26.9,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP006232,MANDI055,WH-Central,23-Mar-2026 16:11:04,03-23-2026 10:35 PM,6.4,295.0,km,,DRV151,295.0,2026-03-23 16:11:04,2026-03-23 22:35:00,7.6,0.0,False,Chandigarh APMC,Bareilly,Uttar Pradesh
TRP005582,MANDI049,WH-West,23/03/2026 11:01,2026-03-23T19:13:56,8.2,391.7 KM,,HR 11 AB 4769,DRV718,250.0,2026-03-23 11:01:00,2026-03-23 19:13:56,6.6,1.6,True,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
TRP009773,MANDI018,WH-East,2026-01-14T23:09:48,,19.9,545.1287783,miles,HR 69 CD 1043,DRV853,877.3,2026-01-14 23:09:48,,20.5,0.0,False,Jaunpur Mandi,Moga,Punjab
TRP007446,MANDI016,WH-North,02-Feb-2026 03:10:38,02/02/2026 11:16,8.1,252.5873115,miles,UP 34 CD 7764,,406.5,2026-02-02 03:10:38,2026-02-02 11:16:00,10.0,0.0,False,Kulti APMC,Bathinda,Punjab
TRP008918,MANDI022,Export-Terminal,05/07/2026 05:36,,6.9,183.11803369999998,miles,HR 53 DF 6764,DRV374,294.7,2026-05-07 05:36:00,,7.5,0.0,False,Eluru APMC,Karnal,Haryana
TRP007418,MANDI056,WH-North,2026-02-24 23:57:13,25/02/2026,4.3,208.2,km,,DRV916,208.2,2026-02-24 23:57:13,2026-02-25 00:00:00,5.6,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP003502,MANDI032,WH-Central,30/04/2026 12:44,01/05/2026,21.3,1207.1,km,DL 21 BC 9993,DRV903,1207.1,2026-04-30 12:44:00,2026-01-05 00:00:00,27.8,0.0,False,Chapra Grain Market,Ambala,Haryana
TRP000878,MANDI032,WH-West,01-12-2026 09:42 AM,12-Jan-2026 20:48:08,11.1,325.598404,miles,HR 95 CD 2838,DRV364,524.0,2026-01-12 09:42:00,2026-01-12 20:48:08,12.6,0.0,False,Chapra Grain Market,Ambala,Haryana
TRP008455,MANDI029,WH-Central,2026-02-18 04:18:26,2026-02-18 06:24:26,2.1,111.8,km,DL 84 BC 3856,,111.8,2026-02-18 04:18:26,2026-02-18 06:24:26,3.5,0.0,False,Asansol Grain Market,Sirsa,Haryana
TRP000197,MANDI035,WH-Central,07-23-2026 05:04 PM,2026-07-23 19:40:26,2.6,111.8,km,,DRV633,111.8,2026-07-23 17:04:00,2026-07-23 19:40:26,3.5,0.0,False,Guntakal Mandi,Ambala,Haryana
TRP008182,MANDI007,WH-Central,22/05/2026 15:08,2026-05-23 11:38:33,20.5,1076.2,km,UP54 BC 7125,DRV765,1076.2,2026-05-22 15:08:00,2026-05-23 11:38:33,24.9,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP003995,MANDI012,WH-Central,01/05/2026 07:22,05-01-2026 10:46 PM,15.4,793.5,km,RJ 10 AB 5782,DRV442,793.5,2026-01-05 07:22:00,2026-05-01 22:46:00,18.6,0.0,False,Gaya Grain Market,Patiala,Punjab
TRP006854,MANDI032,WH-Central,08-Mar-2026 17:28:39,03-09-2026 04:58 AM,11.5,533.2 KM,,RJ 62 BC 8944,DRV829,250.0,2026-03-08 17:28:39,2026-03-09 04:58:00,6.6,4.9,True,Chapra Grain Market,Ambala,Haryana
TRP002998,MANDI034,WH-North,18-Jul-2026 10:37:18,19-Jul-2026 00:49:18,14.2,673.0,km,HR 22 AB 7096,DRV976,673.0,2026-07-18 10:37:18,2026-07-19 00:49:18,16.0,0.0,False,Ludhiana Grain Market,Ambala,Haryana
TRP002572,MANDI013,Export-Terminal,17-May-2026 09:37:00,2026-05-17 15:25:00,5.8,255.3 KM,,PB 70 AB 1412,DRV797,250.0,2026-05-17 09:37:00,2026-05-17 15:25:00,6.6,0.0,False,Aurangabad Market,Patiala,Punjab
TRP004270,MANDI028,Export-Terminal,2026-04-23 15:32:41,,21.3,956.5,km,UP 71 CD 5894,DRV905,956.5,2026-04-23 15:32:41,,22.3,0.0,False,Machilipatnam APMC,Hisar,Haryana
TRP007880,MANDI042,Export-Terminal,2026-04-03 04:25:52,2026-04-03T10:13:52,5.8,290.7 KM,,PB 63 DF 3174,DRV886,250.0,2026-04-03 04:25:52,2026-04-03 10:13:52,6.6,0.0,False,Erode Mandi,Fatehabad,Haryana
TRP008975,MANDI046,Export-Terminal,19/02/2026 10:22,2026-02-20 06:28:31,20.1,1186.6,km,DL 27 BC 8740,DRV737,1186.6,2026-02-19 10:22:00,2026-02-20 06:28:31,27.4,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP009742,MANDI025,WH-West,21-Apr-2026 00:18:23,21/04/2026 05:36,5.3,271.2,km,RJ 83 DF 3505,,271.2,2026-04-21 00:18:23,2026-04-21 05:36:00,7.0,0.0,False,Dindigul APMC,Karnal,Haryana
TRP006714,MANDI030,WH-North,2026-08-10T14:56:26,11-Aug-2026 06:38:26,15.7,912.1,km,PB 54 DF 3901,DRV473,912.1,2026-08-10 14:56:26,2026-08-11 06:38:26,21.3,0.0,False,Patiala APMC,Sirsa,Haryana
TRP006461,MANDI045,WH-West,2026-06-14 06:14:34,2026-06-14T15:02:34,8.8,239.0414237,miles,,DRV360,384.7,2026-06-14 06:14:34,2026-06-14 15:02:34,9.5,0.0,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP005835,MANDI004,WH-South,2026-04-30T16:36:58,01/05/2026,18.2,970.7,km,HR 80 BC 9177,DRV943,970.7,2026-04-30 16:36:58,2026-01-05 00:00:00,22.6,0.0,False,Khandwa Grain Market,Ludhiana,Punjab
TRP001607,MANDI030,WH-East,2026-09-07 02:05:31,,13.0,350.8260666,miles,UP 18 BC 7289,DRV477,564.6,2026-09-07 02:05:31,,13.5,0.0,False,Patiala APMC,Sirsa,Haryana
TRP002869,MANDI017,Export-Terminal,2026-05-24 11:51:55,05-25-2026 07:09 AM,19.3,864.5,km,RJ 82 DF 5707,DRV437,864.5,2026-05-24 11:51:55,2026-05-25 07:09:00,20.2,0.0,False,Parbhani Market,Patiala,Punjab
TRP002719,MANDI024,WH-East,02-08-2026 01:23 AM,2026-02-08 14:23:10,13.0,632.4,km,PB 17 AB 7102,,632.4,2026-02-08 01:23:00,2026-02-08 14:23:10,15.1,0.0,False,Jaipur Mandi,Karnal,Haryana
TRP009003,MANDI037,WH-Central,06/07/2026,07-07-2026 01:44 AM,20.2,787.4,km,HR37 AB 4146,DRV908,787.4,2026-06-07 00:00:00,2026-07-07 01:44:00,18.5,1.7,True,Jorhat Grain Market,Kurukshetra,Haryana
TRP004238,MANDI029,WH-West,29/04/2026 05:09,2026-04-30T04:39:52,23.5,702.2735042,miles,,DRV910,1130.2,2026-04-29 05:09:00,2026-04-30 04:39:52,26.1,0.0,False,Asansol Grain Market,Sirsa,Haryana
TRP008020,MANDI030,WH-North,2026-04-06 12:20:59,07/04/2026 10:02,21.7,918.1,km,RJ 48 AB 5064,DRV241,918.1,2026-04-06 12:20:59,2026-07-04 10:02:00,21.4,0.3,False,Patiala APMC,Sirsa,Haryana
TRP003401,MANDI047,WH-South,2026-04-18 19:12:17,2026-04-19 05:00:17,9.8,517.5,km,UP 24 DF 1950,DRV981,517.5,2026-04-18 19:12:17,2026-04-19 05:00:17,12.5,0.0,False,Orai Market,Muzaffarnagar,Uttar Pradesh
TRP000189,MANDI036,WH-South,2026-03-29T03:15:29,,18.4,988.7,km,UP31 BC 8897,DRV317,988.7,2026-03-29 03:15:29,,23.0,0.0,False,Mysore Grain Market,Kurukshetra,Haryana
TRP007503,MANDI009,WH-South,2026-07-20T05:16:48,20/07/2026 14:04,8.8,255.75630360000002,miles,PB 72 DF 3204,DRV974,411.6,2026-07-20 05:16:48,2026-07-20 14:04:00,10.1,0.0,False,Jamshedpur APMC,Jalandhar,Punjab
TRP008024,MANDI046,Export-Terminal,09/06/2026 23:34,2026-06-10 13:58:31,14.4,644.1,km,RJ 38 DF 3174,DRV150,644.1,2026-09-06 23:34:00,2026-06-10 13:58:31,15.3,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP002683,MANDI045,WH-North,05/03/2026 10:07,05/03/2026 23:43,13.6,550.5,km,RJ 19 BC 9294,,550.5,2026-05-03 10:07:00,2026-05-03 23:43:00,13.2,0.4,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP005471,MANDI022,WH-South,2026-01-05 03:28:15,05-Jan-2026 15:16:15,11.8,692.0,km,PB 87 AB 8843,DRV718,692.0,2026-01-05 03:28:15,2026-01-05 15:16:15,16.4,0.0,False,Eluru APMC,Karnal,Haryana
TRP005362,MANDI009,WH-East,08/06/2026 15:25,2026-06-08 18:43:55,3.3,173.9,km,UP 20 BC 9635,DRV612,173.9,2026-08-06 15:25:00,2026-06-08 18:43:55,4.9,0.0,False,Jamshedpur APMC,Jalandhar,Punjab
TRP004415,MANDI028,WH-South,05-11-2026 03:30 PM,11-May-2026 20:42:51,5.2,210.0,km,UP 56 AB 5407,DRV486,210.0,2026-05-11 15:30:00,2026-05-11 20:42:51,5.7,0.0,False,Machilipatnam APMC,Hisar,Haryana
TRP007245,MANDI036,Export-Terminal,2026-03-07 16:48:11,2026-03-08 00:42:11,7.9,405.6,km,PB 96 BC 6452,DRV464,405.6,2026-03-07 16:48:11,2026-03-08 00:42:11,10.0,0.0,False,Mysore Grain Market,Kurukshetra,Haryana
TRP000219,MANDI039,Export-Terminal,19/05/2026 20:31,,9.3,394.7,km,DL99 DF 5470,DRV118,394.7,2026-05-19 20:31:00,,9.8,0.0,False,Anand Grain Market,Kurukshetra,Haryana
TRP008242,MANDI048,WH-South,06/06/2026 11:19,06-06-2026 07:55 PM,8.6,243.20460939999998,miles,HR 37 AB 2266,DRV297,391.4,2026-06-06 11:19:00,2026-06-06 19:55:00,9.7,0.0,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
TRP006350,MANDI035,WH-North,01-10-2026 08:14 PM,2026-01-10 23:44:20,3.5,112.65456230000001,miles,RJ67 BC 4771,DRV888,181.3,2026-01-10 20:14:00,2026-01-10 23:44:20,5.0,0.0,False,Guntakal Mandi,Ambala,Haryana
TRP004866,MANDI006,WH-Central,05-Aug-2026 04:46:15,05-Aug-2026 11:40:15,6.9,309.3,km,UP 52 BC 4778,,309.3,2026-08-05 04:46:15,2026-08-05 11:40:15,7.9,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP002544,MANDI047,WH-East,2026-07-15T07:19:29,2026-07-16 04:13:29,20.9,1001.8,km,,DRV815,1001.8,2026-07-15 07:19:29,2026-07-16 04:13:29,23.3,0.0,False,Orai Market,Muzaffarnagar,Uttar Pradesh
TRP004036,MANDI033,Export-Terminal,19/07/2026,20-Jul-2026 13:50:14,23.5,1164.2,km,,DRV484,1164.2,2026-07-19 00:00:00,2026-07-20 13:50:14,26.9,0.0,False,South Dumdum Grain Market,Ambala,Haryana
TRP001245,MANDI003,Export-Terminal,08-02-2026 02:31 AM,2026-08-02T17:43:12,15.2,784.9,km,DL 81 AB 2960,DRV612,784.9,2026-08-02 02:31:00,2026-08-02 17:43:12,18.4,0.0,False,Vijayawada Mandi,Ludhiana,Punjab
TRP000421,MANDI012,WH-East,2026-05-18 19:55:29,18/05/2026 22:25,2.5,88.73177880000001,miles,UP 66 BC 7147,DRV427,142.8,2026-05-18 19:55:29,2026-05-18 22:25:00,4.2,0.0,False,Gaya Grain Market,Patiala,Punjab
TRP007531,MANDI036,Export-Terminal,2026-08-15T00:14:35,2026-08-15T14:38:35,14.4,818.6,km,DL 63 AB 2492,DRV162,818.6,2026-08-15 00:14:35,2026-08-15 14:38:35,19.2,0.0,False,Mysore Grain Market,Kurukshetra,Haryana
TRP006796,MANDI023,WH-South,2026-08-30T20:19:49,08-31-2026 03:07 AM,6.8,324.4,km,,DRV989,324.4,2026-08-30 20:19:49,2026-08-31 03:07:00,8.2,0.0,False,Panihati APMC,Karnal,Haryana
TRP002059,MANDI040,WH-East,2026-04-22 05:49:14,04-22-2026 11:13 AM,5.4,273.8,km,RJ85 CD 4409,DRV523,273.8,2026-04-22 05:49:14,2026-04-22 11:13:00,7.1,0.0,False,Jodhpur Market,Fatehabad,Haryana
TRP008831,MANDI001,WH-Central,19/01/2026 00:13,01-19-2026 05:37 AM,5.4,257.9,km,HR 47 DF 5405,DRV262,257.9,2026-01-19 00:13:00,2026-01-19 05:37:00,6.7,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP007018,MANDI001,WH-North,2026-02-09 21:13:25,10/02/2026,17.4,789.8,km,,DRV514,789.8,2026-02-09 21:13:25,2026-10-02 00:00:00,18.6,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP004065,MANDI001,WH-East,2026-04-10T06:41:47,10/04/2026 10:11,3.5,165.7,km,PB 62 BC 4395,DRV885,165.7,2026-04-10 06:41:47,2026-10-04 10:11:00,4.7,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP004920,MANDI057,WH-West,2026-02-08 11:08:39,2026-02-08 19:38:39,8.5,462.7,km,RJ 61 CD 1638,DRV517,462.7,2026-02-08 11:08:39,2026-02-08 19:38:39,11.3,0.0,False,Gorakhpur APMC,Bareilly,Uttar Pradesh
TRP001167,MANDI052,WH-West,30/06/2026 19:00,01/07/2026,15.7,725.3,km,RJ 14 DF 3545,DRV114,725.3,2026-06-30 19:00:00,2026-01-07 00:00:00,17.1,0.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP000255,MANDI038,Export-Terminal,20/02/2026 00:26,20/02/2026 07:50,7.4,361.7,km,UP 59 BC 1689,DRV526,361.7,2026-02-20 00:26:00,2026-02-20 07:50:00,9.0,0.0,False,Jalandhar Mandi,Kurukshetra,Haryana
TRP000416,MANDI048,WH-East,03/01/2026 08:17,03-Jan-2026 23:05:03,14.8,887.5,km,DL 52 BC 2396,DRV439,887.5,2026-03-01 08:17:00,2026-01-03 23:05:03,20.7,0.0,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
TRP006400,MANDI016,WH-North,2026-01-05 18:15:10,01-06-2026 03:03 PM,20.8,1081.8,km,DL 84 DF 4032,DRV353,1081.8,2026-01-05 18:15:10,2026-01-06 15:03:00,25.0,0.0,False,Kulti APMC,Bathinda,Punjab
TRP009543,MANDI001,WH-East,07-Apr-2026 04:02:56,2026-04-07 12:20:56,8.3,333.2,km,PB 60 BC 6869,DRV440,333.2,2026-04-07 04:02:56,2026-04-07 12:20:56,8.4,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP009021,MANDI051,WH-West,06-25-2026 03:44 PM,26-Jun-2026 01:50:16,10.1,467.9 KM,,DL56 CD 3175,,250.0,2026-06-25 15:44:00,2026-06-26 01:50:16,6.6,3.5,True,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP004280,MANDI051,WH-East,19/07/2026 19:09,,2.5,101.7,km,RJ 19 CD 7137,DRV180,101.7,2026-07-19 19:09:00,,3.3,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP000760,MANDI037,WH-South,2026-08-15 00:40:11,15-Aug-2026 20:58:11,20.3,1217.7,km,DL 91 CD 3297,,1217.7,2026-08-15 00:40:11,2026-08-15 20:58:11,28.1,0.0,False,Jorhat Grain Market,Kurukshetra,Haryana
TRP001386,MANDI017,WH-West,2026-02-03 19:45:44,04/02/2026 12:09,16.4,477.5236135,miles,UP19 AB 7216,DRV909,768.5,2026-02-03 19:45:44,2026-04-02 12:09:00,18.1,0.0,False,Parbhani Market,Patiala,Punjab
TRP000655,MANDI036,WH-North,02-13-2026 02:07 PM,2026-02-13T20:19:18,6.2,298.4,km,UP 35 BC 6477,DRV657,298.4,2026-02-13 14:07:00,2026-02-13 20:19:18,7.6,0.0,False,Mysore Grain Market,Kurukshetra,Haryana
TRP001202,MANDI024,WH-South,02/04/2026,2026-04-02 23:43:58,22.8,1304.9,km,,DRV364,1304.9,2026-02-04 00:00:00,2026-04-02 23:43:58,30.0,0.0,False,Jaipur Mandi,Karnal,Haryana
TRP002414,MANDI040,WH-West,02/05/2026 14:04,03/05/2026,11.4,631.3,km,DL30 BC 6055,DRV797,631.3,2026-02-05 14:04:00,2026-03-05 00:00:00,15.0,0.0,False,Jodhpur Market,Fatehabad,Haryana
TRP008811,MANDI017,WH-East,06/04/2026 20:08,07/04/2026 16:32,20.4,639.9499929000001,miles,UP 83 CD 6435,DRV149,1029.9,2026-06-04 20:08:00,2026-07-04 16:32:00,23.9,0.0,False,Parbhani Market,Patiala,Punjab
TRP005418,MANDI011,WH-East,30/07/2026 06:49,30-Jul-2026 16:13:31,9.4,440.9,km,RJ 54 BC 4933,DRV328,440.9,2026-07-30 06:49:00,2026-07-30 16:13:31,10.8,0.0,False,Arrah Mandi,Patiala,Punjab
TRP005503,MANDI035,WH-North,18/04/2026,18/04/2026 16:06,14.3,679.8,km,PB 19 DF 7962,DRV733,679.8,2026-04-18 00:00:00,2026-04-18 16:06:00,16.1,0.0,False,Guntakal Mandi,Ambala,Haryana
TRP003402,MANDI016,WH-South,2026-07-31 00:04:44,2026-07-31 20:22:44,20.3,835.7,km,HR 77 AB 4833,,835.7,2026-07-31 00:04:44,2026-07-31 20:22:44,19.6,0.7,False,Kulti APMC,Bathinda,Punjab
TRP006728,MANDI023,WH-South,09-Sep-2026 19:09:48,09-Sep-2026 21:51:48,2.7,130.4,km,DL 76 DF 7490,DRV128,130.4,2026-09-09 19:09:48,2026-09-09 21:51:48,3.9,0.0,False,Panihati APMC,Karnal,Haryana
TRP005129,MANDI010,WH-Central,16/08/2026,2026-08-16 09:54:35,6.6,290.0 KM,,DL 28 AB 6153,DRV936,250.0,2026-08-16 00:00:00,2026-08-16 09:54:35,6.6,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP003045,MANDI041,WH-North,28/02/2026 13:38,2026-03-01T00:26:22,10.8,522.3,km,HR 15 BC 1780,DRV141,522.3,2026-02-28 13:38:00,2026-03-01 00:26:22,12.6,0.0,False,Gurgaon Grain Market,Fatehabad,Haryana
TRP002831,MANDI006,WH-East,2026-04-07 18:06:59,2026-04-08T03:48:59,9.7,517.9,km,PB 43 BC 9324,DRV867,517.9,2026-04-07 18:06:59,2026-04-08 03:48:59,12.5,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP003525,MANDI022,WH-South,28/02/2026 04:38,28-Feb-2026 14:20:51,9.7,551.8,km,UP85 DF 2146,DRV942,551.8,2026-02-28 04:38:00,2026-02-28 14:20:51,13.3,0.0,False,Eluru APMC,Karnal,Haryana
TRP000329,MANDI052,WH-East,07-17-2026 10:33 PM,07-18-2026 01:15 AM,2.7,108.2,km,DL 92 CD 5557,DRV235,108.2,2026-07-17 22:33:00,2026-07-18 01:15:00,3.4,0.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP007357,MANDI051,WH-Central,2026-06-19T05:33:12,2026-06-20T02:15:12,20.7,754.5929424000001,miles,UP 64 CD 7323,DRV699,1214.4,2026-06-19 05:33:12,2026-06-20 02:15:12,28.0,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP006533,MANDI052,WH-North,11-Jan-2026 10:23:58,01-11-2026 04:41 PM,6.3,303.1,km,HR22 BC 6185,DRV849,303.1,2026-01-11 10:23:58,2026-01-11 16:41:00,7.7,0.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP009214,MANDI012,WH-South,17/04/2026 01:35,04-17-2026 04:23 PM,14.8,804.8,km,HR 54 AB 5464,DRV227,804.8,2026-04-17 01:35:00,2026-04-17 16:23:00,18.9,0.0,False,Gaya Grain Market,Patiala,Punjab
TRP008860,MANDI018,WH-Central,11/07/2026 10:02,11/07/2026 18:44,8.7,417.6,km,RJ 63 AB 9308,DRV300,417.6,2026-11-07 10:02:00,2026-11-07 18:44:00,10.3,0.0,False,Jaunpur Mandi,Moga,Punjab
TRP002064,MANDI033,WH-East,06-15-2026 04:02 PM,15-Jun-2026 22:26:03,6.4,300.8,km,UP 28 BC 4170,DRV740,300.8,2026-06-15 16:02:00,2026-06-15 22:26:03,7.7,0.0,False,South Dumdum Grain Market,Ambala,Haryana
TRP008300,MANDI034,WH-South,10/05/2026 11:52,,13.0,484.8,km,PB 79 AB 5621,,484.8,2026-10-05 11:52:00,,11.8,1.2,True,Ludhiana Grain Market,Ambala,Haryana
