arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_qtl,date_dt,date_str,mandi_name,district,state
ARR0002438,03-02-2026,MANDI002,Sugarcane,Hybrid,32.97 qtl,,112,32.97,2026-03-02,2026-03-02,Solapur Mandi,Ludhiana,Punjab
ARR0013178,2026/03/02,MANDI020,Cotton,,21.79,Qtl,50,21.79,2026-03-02,2026-03-02,Kadapa Mandi,Ferozepur,Punjab
ARR0004274,02-Mar-2026,MANDI014,Rice,PBW-343,470.18,quintal,59,470.18,2026-03-02,2026-03-02,Bathinda Grain Market,Patiala,Punjab
ARR0022341,2026/03/02,MANDI016,Sugarcane,Local,324.89,Q,47,324.89,2026-03-02,2026-03-02,Kulti APMC,Bathinda,Punjab
ARR0011076,2026-03-02,MANDI002,Rice,Premium,102.25 qtl,,50,102.25,2026-03-02,2026-03-02,Solapur Mandi,Ludhiana,Punjab
ARR0015880,2026-03-02,MANDI021,Mustard,Premium,-248.9,KG,82,2.49,2026-03-02,2026-03-02,Guna Mandi,Ferozepur,Punjab
ARR0002479,2026-03-02,MANDI047,Maize,Local,86.05 qtl,,50,86.05,2026-03-02,2026-03-02,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0019442,2026/03/02,MANDI037,Maize,Hybrid,24.466,T,80,244.66,2026-03-02,2026-03-02,Jorhat Grain Market,Kurukshetra,Haryana
ARR0013618,03-02-2026,MANDI010,Cotton,Hybrid,22.523,Tonnes,16,225.23,2026-03-02,2026-03-02,Dhule APMC,Jalandhar,Punjab
,03/02/2026,MANDI033,Maize,Pusa-1121,"32,533.0 KG",,141,32.0,2026-03-02,2026-03-02,South Dumdum Grain Market,Ambala,Haryana
ARR0007270,03/02/2026,MANDI025,Sugarcane,HD-2967,15018.0,kg,19,150.18,2026-03-02,2026-03-02,Dindigul APMC,Karnal,Haryana
ARR0001709,02-Mar-2026,MANDI031,Maize,PBW-343,27268.0,kg,51,272.68,2026-03-02,2026-03-02,Nangloi Jat Mandi,Sirsa,Haryana
ARR0004913,03/02/2026,MANDI047,Rice,HD-2967,40.836,T,50,408.36,2026-03-02,2026-03-02,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0000295,03-02-2026,MANDI012,Cotton,Local,"42,742.0 KG",,145,42.0,2026-03-02,2026-03-02,Gaya Grain Market,Patiala,Punjab
ARR0017353,03-02-2026,MANDI023,Cotton,Premium,247.94,Quintals,62,247.94,2026-03-02,2026-03-02,Panihati APMC,Karnal,Haryana
ARR0008144,2026-03-02,MANDI033,Sugarcane,,41.869,T,93,418.69,2026-03-02,2026-03-02,South Dumdum Grain Market,Ambala,Haryana
ARR0001954,02-Mar-2026,MANDI052,Rice,HD-2967,30.258999999999997,tonnes,50,302.59,2026-03-02,2026-03-02,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0014829,03/02/2026,MANDI041,Maize,Premium,36788.0,KGS,10,367.88,2026-03-02,2026-03-02,Gurgaon Grain Market,Fatehabad,Haryana
ARR0020106,2026/03/02,MANDI042,Wheat,Local,152.0,Qtl,124,152.0,2026-03-02,2026-03-02,Erode Mandi,Fatehabad,Haryana
ARR0017223,2026-03-02,MANDI033,Sugarcane,Hybrid,35658.0,KGS,56,356.58,2026-03-02,2026-03-02,South Dumdum Grain Market,Ambala,Haryana
ARR0019295,2026-03-02,MANDI045,Cotton,Hybrid,112.16,quintal,67,112.16,2026-03-02,2026-03-02,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0013306,03-02-2026,MANDI057,Cotton,Hybrid,134.51 qtl,,107,134.51,2026-03-02,2026-03-02,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0005279,03/02/2026,MANDI006,Sugarcane,Hybrid,2.973,tonnes,127,29.73,2026-03-02,2026-03-02,Kochi Mandi,Amritsar,Punjab
ARR0013063,2026/03/02,MANDI007,Sugarcane,,8.561,tonnes,10,85.61,2026-03-02,2026-03-02,Nashik Mandi,Amritsar,Punjab
ARR0009066,2026-03-02,MANDI019,Mustard,Premium,18728.0,KG,50,187.28,2026-03-02,2026-03-02,Karimnagar Grain Market,Moga,Punjab
ARR0009017,2026-03-02,MANDI049,Cotton,Hybrid,316.6,Quintals,31,316.6,2026-03-02,2026-03-02,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0011012,03/02/2026,MANDI016,Wheat,Hybrid,25808.0,Kilo,139,258.08,2026-03-02,2026-03-02,Kulti APMC,Bathinda,Punjab
ARR0018293,2026-03-02,MANDI029,Sugarcane,Hybrid,"47,885.0 KG",,140,47.0,2026-03-02,2026-03-02,Asansol Grain Market,Sirsa,Haryana
ARR0010558,2026-03-02,MANDI043,Sugarcane,,44485.0,kg,50,444.85,2026-03-02,2026-03-02,Danapur Mandi,Agra,Uttar Pradesh
ARR0012727,2026/03/02,MANDI042,Sugarcane,HD-2967,29.581,MT,50,295.81,2026-03-02,2026-03-02,Erode Mandi,Fatehabad,Haryana
ARR0013775,03/02/2026,MANDI017,Cotton,PBW-343,170.4,Q,119,170.4,2026-03-02,2026-03-02,Parbhani Market,Patiala,Punjab
ARR0014857,03.02.2026,MANDI030,Wheat,Hybrid,11331.0,KG,112,113.31,2026-03-02,2026-03-02,Patiala APMC,Sirsa,Haryana
ARR0015298,2026-03-02,MANDI007,Mustard,Premium,176.94 qtl,,91,176.94,2026-03-02,2026-03-02,Nashik Mandi,Amritsar,Punjab
ARR0003097,03/02/2026,MANDI018,Mustard,PBW-343,156.85,Q,12,156.85,2026-03-02,2026-03-02,Jaunpur Mandi,Moga,Punjab
ARR0014467,03/02/2026,MANDI046,Mustard,Local,43.141000000000005,T,13,431.41,2026-03-02,2026-03-02,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0002535,2026-03-02,MANDI002,Mustard,Local,36802.0,KG,82,368.02,2026-03-02,2026-03-02,Solapur Mandi,Ludhiana,Punjab
ARR0013660,03/02/2026,MANDI045,Sugarcane,Hybrid,35842.0,Kgs,46,358.42,2026-03-02,2026-03-02,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0020256,03/02/2026,MANDI038,Wheat,Hybrid,40.885000000000005,Tonnes,117,408.85,2026-03-02,2026-03-02,Jalandhar Mandi,Kurukshetra,Haryana
ARR0024515,03-02-2026,MANDI023,Cotton,Pusa-1121,"39,477.0 KG",,23,39.0,2026-03-02,2026-03-02,Panihati APMC,Karnal,Haryana
ARR0011076,2026-03-02,MANDI002,Rice,Premium,102.25 qtl,,50,102.25,2026-03-02,2026-03-02,Solapur Mandi,Ludhiana,Punjab
ARR0014883,2026/03/02,MANDI047,Wheat,PBW-343,46012.0,KGS,50,460.12,2026-03-02,2026-03-02,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0015311,2026-03-02,MANDI034,Rice,Local,408.82 qtl,,58,408.82,2026-03-02,2026-03-02,Ludhiana Grain Market,Ambala,Haryana
ARR0001171,2026-03-02,MANDI045,Cotton,Hybrid,381.65,Quintals,87,381.65,2026-03-02,2026-03-02,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0013638,02-Mar-2026,MANDI010,Rice,HD-2967,121.68,Q,115,121.68,2026-03-02,2026-03-02,Dhule APMC,Jalandhar,Punjab
ARR0004274,02-Mar-2026,MANDI014,Rice,PBW-343,470.18,quintal,59,470.18,2026-03-02,2026-03-02,Bathinda Grain Market,Patiala,Punjab
ARR0011302,03.02.2026,MANDI057,Rice,Pusa-1121,45.407,tonnes,140,454.07,2026-03-02,2026-03-02,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0022287,2026/03/02,MANDI055,Wheat,Premium,13855.000000000002,kg,50,138.55,2026-03-02,2026-03-02,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0003097,03/02/2026,MANDI018,Mustard,PBW-343,156.85,Q,12,156.85,2026-03-02,2026-03-02,Jaunpur Mandi,Moga,Punjab
ARR0013047,2026-03-02,MANDI032,Sugarcane,Hybrid,387.97,Q,99,387.97,2026-03-02,2026-03-02,Chapra Grain Market,Ambala,Haryana
ARR0016054,03.02.2026,MANDI016,Rice,Local,25625.0,KG,50,256.25,2026-03-02,2026-03-02,Kulti APMC,Bathinda,Punjab
ARR0016901,2026-03-02,MANDI027,Sugarcane,,-484.0,KG,25,4.84,2026-03-02,2026-03-02,Kochi APMC,Hisar,Haryana
ARR0004752,03/02/2026,MANDI028,Cotton,Pusa-1121,298.66 qtl,,50,298.66,2026-03-02,2026-03-02,Machilipatnam APMC,Hisar,Haryana
ARR0017681,03/02/2026,MANDI032,Rice,HD-2967,347.2,quintal,92,347.2,2026-03-02,2026-03-02,Chapra Grain Market,Ambala,Haryana
ARR0015453,03-02-2026,MANDI017,Rice,Pusa-1121,28316.000000000004,Kgs,26,283.16,2026-03-02,2026-03-02,Parbhani Market,Patiala,Punjab
ARR0013126,2026-03-02,MANDI014,Sugarcane,Premium,253.45,Quintals,40,253.45,2026-03-02,2026-03-02,Bathinda Grain Market,Patiala,Punjab
ARR0004228,03-02-2026,MANDI031,Rice,Hybrid,23.702,MT,51,237.02,2026-03-02,2026-03-02,Nangloi Jat Mandi,Sirsa,Haryana
ARR0021554,03.02.2026,MANDI015,Cotton,Pusa-1121,"27,555.0 KG",,25,27.0,2026-03-02,2026-03-02,Amravati Grain Market,Bathinda,Punjab
ARR0019492,02-Mar-2026,MANDI042,Rice,PBW-343,201.55,quintal,104,201.55,2026-03-02,2026-03-02,Erode Mandi,Fatehabad,Haryana
ARR0008033,03/02/2026,MANDI042,Maize,Premium,28702.999999999996,Kilo,50,287.03,2026-03-02,2026-03-02,Erode Mandi,Fatehabad,Haryana
ARR0002372,2026/03/02,MANDI049,Mustard,HD-2967,40.108,tonnes,68,401.08,2026-03-02,2026-03-02,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0009214,02-Mar-2026,MANDI056,Wheat,PBW-343,1.432,MT,75,14.32,2026-03-02,2026-03-02,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0019939,03.02.2026,MANDI012,Wheat,HD-2967,42.995,tonnes,100,429.95,2026-03-02,2026-03-02,Gaya Grain Market,Patiala,Punjab
ARR0000358,2026/03/02,MANDI019,Wheat,,68.74,quintal,85,68.74,2026-03-02,2026-03-02,Karimnagar Grain Market,Moga,Punjab
ARR0010066,2026/03/02,MANDI023,Maize,HD-2967,11.76,Qtl,50,11.76,2026-03-02,2026-03-02,Panihati APMC,Karnal,Haryana
ARR0024186,03-02-2026,MANDI039,Maize,PBW-343,139.06,quintal,50,139.06,2026-03-02,2026-03-02,Anand Grain Market,Kurukshetra,Haryana
ARR0012742,2026/03/02,MANDI026,Mustard,Hybrid,"12,208.0 KG",,50,12.0,2026-03-02,2026-03-02,Tadipatri Mandi,Hisar,Haryana
ARR0010489,02-Mar-2026,MANDI014,Maize,Pusa-1121,108.42,Qtl,108,108.42,2026-03-02,2026-03-02,Bathinda Grain Market,Patiala,Punjab
ARR0007596,2026-03-02,MANDI056,Maize,PBW-343,38718.0,KGS,95,387.18,2026-03-02,2026-03-02,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0006716,03-03-2026,MANDI004,Maize,PBW-343,11.63 qtl,,63,11.63,2026-03-03,2026-03-03,Khandwa Grain Market,Ludhiana,Punjab
ARR0009250,03/03/2026,MANDI009,Mustard,Premium,426.33,qtl,103,426.33,2026-03-03,2026-03-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0018951,03-Mar-2026,MANDI028,Rice,Premium,11439.0,Kgs,50,114.39,2026-03-03,2026-03-03,Machilipatnam APMC,Hisar,Haryana
ARR0024085,03-03-2026,MANDI016,Mustard,,"26,232.0 KG",,129,26.0,2026-03-03,2026-03-03,Kulti APMC,Bathinda,Punjab
ARR0001577,2026/03/03,MANDI030,Mustard,Local,478.34,Qtl,105,478.34,2026-03-03,2026-03-03,Patiala APMC,Sirsa,Haryana
ARR0004229,2026-03-03,MANDI026,Wheat,Premium,23881.0,Kilo,30,238.81,2026-03-03,2026-03-03,Tadipatri Mandi,Hisar,Haryana
ARR0019867,03-03-2026,MANDI040,Mustard,Local,31.522000000000002,Tonnes,50,315.22,2026-03-03,2026-03-03,Jodhpur Market,Fatehabad,Haryana
ARR0011531,03/03/2026,MANDI041,Wheat,Hybrid,43.985,MT,75,439.85,2026-03-03,2026-03-03,Gurgaon Grain Market,Fatehabad,Haryana
ARR0005183,03/03/2026,MANDI002,Sugarcane,Premium,11.358,T,129,113.58,2026-03-03,2026-03-03,Solapur Mandi,Ludhiana,Punjab
ARR0023466,03/03/2026,MANDI057,Sugarcane,Pusa-1121,157.52,Q,41,157.52,2026-03-03,2026-03-03,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0000385,03-Mar-2026,MANDI056,Wheat,Local,34611.0,KG,50,346.11,2026-03-03,2026-03-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0006323,2026/03/03,MANDI009,Wheat,Premium,28457.0,KG,56,284.57,2026-03-03,2026-03-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0003697,03.03.2026,MANDI054,Rice,Pusa-1121,474.25 qtl,,25,474.25,2026-03-03,2026-03-03,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0014703,03-Mar-2026,MANDI032,Rice,Premium,13.255,Tonnes,26,132.55,2026-03-03,2026-03-03,Chapra Grain Market,Ambala,Haryana
ARR0024052,03/03/2026,MANDI056,Wheat,Local,346.47,Quintals,50,346.47,2026-03-03,2026-03-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0023633,03/03/2026,MANDI038,Mustard,Premium,27.095,T,66,270.95,2026-03-03,2026-03-03,Jalandhar Mandi,Kurukshetra,Haryana
ARR0010084,03-Mar-2026,MANDI010,Cotton,Premium,25.826999999999998,T,91,258.27,2026-03-03,2026-03-03,Dhule APMC,Jalandhar,Punjab
ARR0019166,03-03-2026,MANDI049,Sugarcane,,41.106,T,26,411.06,2026-03-03,2026-03-03,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0008694,03/03/2026,MANDI048,Mustard,Pusa-1121,362.92 qtl,,150,362.92,2026-03-03,2026-03-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0009295,03.03.2026,MANDI054,Sugarcane,Pusa-1121,234.01,Q,117,234.01,2026-03-03,2026-03-03,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0009605,03-Mar-2026,MANDI048,Maize,Pusa-1121,47844.0,Kilo,148,478.44,2026-03-03,2026-03-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0021280,2026-03-03,MANDI046,Maize,PBW-343,44.632999999999996,tonnes,77,446.33,2026-03-03,2026-03-03,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0021483,2026/03/03,MANDI046,Cotton,Local,371.33,qtl,31,371.33,2026-03-03,2026-03-03,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0019454,03/03/2026,MANDI002,Rice,Premium,40.451,MT,141,404.51,2026-03-03,2026-03-03,Solapur Mandi,Ludhiana,Punjab
ARR0023057,2026-03-03,MANDI043,Maize,Premium,-487.58,KG,136,4.88,2026-03-03,2026-03-03,Danapur Mandi,Agra,Uttar Pradesh
ARR0018167,03-Mar-2026,MANDI032,Rice,PBW-343,33.495,MT,53,334.95,2026-03-03,2026-03-03,Chapra Grain Market,Ambala,Haryana
ARR0016477,03/03/2026,MANDI050,Rice,Premium,371.75,Q,69,371.75,2026-03-03,2026-03-03,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0006987,03/03/2026,MANDI034,Maize,Pusa-1121,7.364,T,50,73.64,2026-03-03,2026-03-03,Ludhiana Grain Market,Ambala,Haryana
ARR0018500,03.03.2026,MANDI013,Maize,HD-2967,423.27 qtl,,38,423.27,2026-03-03,2026-03-03,Aurangabad Market,Patiala,Punjab
ARR0022671,2026/03/03,MANDI007,Rice,HD-2967,95.72,Q,112,95.72,2026-03-03,2026-03-03,Nashik Mandi,Amritsar,Punjab
ARR0005202,03.03.2026,MANDI032,Maize,HD-2967,29.681,T,26,296.81,2026-03-03,2026-03-03,Chapra Grain Market,Ambala,Haryana
ARR0020831,03-Mar-2026,MANDI030,Rice,Local,342.64,Qtl,24,342.64,2026-03-03,2026-03-03,Patiala APMC,Sirsa,Haryana
ARR0004580,03-Mar-2026,MANDI052,Rice,Hybrid,4.345000000000001,Tonnes,39,43.45,2026-03-03,2026-03-03,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0023755,03-03-2026,MANDI036,Wheat,PBW-343,"36,496.0 KG",,132,36.0,2026-03-03,2026-03-03,Mysore Grain Market,Kurukshetra,Haryana
ARR0004870,2026-03-03,MANDI002,Rice,Hybrid,286.81 qtl,,5,286.81,2026-03-03,2026-03-03,Solapur Mandi,Ludhiana,Punjab
ARR0007830,03-03-2026,MANDI054,Maize,Pusa-1121,428.07 qtl,,24,428.07,2026-03-03,2026-03-03,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0023357,2026-03-03,MANDI027,Mustard,PBW-343,337.28,Q,95,337.28,2026-03-03,2026-03-03,Kochi APMC,Hisar,Haryana
ARR0017593,03-Mar-2026,MANDI036,Wheat,Premium,40.760000000000005,MT,47,407.6,2026-03-03,2026-03-03,Mysore Grain Market,Kurukshetra,Haryana
ARR0005991,03.03.2026,MANDI019,Maize,Pusa-1121,5347.0,Kgs,104,53.47,2026-03-03,2026-03-03,Karimnagar Grain Market,Moga,Punjab
ARR0019391,2026-03-03,MANDI054,Wheat,HD-2967,"11,792.0 KG",,100,11.0,2026-03-03,2026-03-03,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0010773,03.03.2026,MANDI014,Sugarcane,Local,71.31,qtl,82,71.31,2026-03-03,2026-03-03,Bathinda Grain Market,Patiala,Punjab
ARR0023385,2026-03-03,MANDI052,Cotton,Pusa-1121,424.08,Qtl,60,424.08,2026-03-03,2026-03-03,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0004356,2026-03-03,MANDI044,Maize,,270.11 qtl,,50,270.11,2026-03-03,2026-03-03,Dehri Mandi,Agra,Uttar Pradesh
ARR0004279,03-Mar-2026,MANDI034,Wheat,PBW-343,"27,018.0 KG",,50,27.0,2026-03-03,2026-03-03,Ludhiana Grain Market,Ambala,Haryana
ARR0007675,03.03.2026,MANDI051,Rice,HD-2967,17038.0,kg,31,170.38,2026-03-03,2026-03-03,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0006126,03-03-2026,MANDI011,Sugarcane,HD-2967,"27,936.0 KG",,121,27.0,2026-03-03,2026-03-03,Arrah Mandi,Patiala,Punjab
ARR0006548,03-03-2026,MANDI019,Mustard,Local,31.327999999999996,MT,123,313.28,2026-03-03,2026-03-03,Karimnagar Grain Market,Moga,Punjab
ARR0006286,2026/03/03,MANDI050,Maize,PBW-343,"30,038.0 KG",,7,30.0,2026-03-03,2026-03-03,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0007350,03-03-2026,MANDI032,Maize,Local,355.69,Quintals,62,355.69,2026-03-03,2026-03-03,Chapra Grain Market,Ambala,Haryana
ARR0019099,03-Mar-2026,MANDI049,Sugarcane,HD-2967,248.74 qtl,,142,248.74,2026-03-03,2026-03-03,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0023755,03-03-2026,MANDI036,Wheat,PBW-343,"36,496.0 KG",,132,36.0,2026-03-03,2026-03-03,Mysore Grain Market,Kurukshetra,Haryana
ARR0000831,03-Mar-2026,MANDI031,Rice,,58.79 qtl,,87,58.79,2026-03-03,2026-03-03,Nangloi Jat Mandi,Sirsa,Haryana
ARR0023966,2026-03-03,MANDI017,Mustard,PBW-343,15999.0,Kilo,125,159.99,2026-03-03,2026-03-03,Parbhani Market,Patiala,Punjab
,03/03/2026,MANDI009,Wheat,Pusa-1121,33.16 qtl,,67,33.16,2026-03-03,2026-03-03,Jamshedpur APMC,Jalandhar,Punjab
ARR0004298,03-03-2026,MANDI015,Rice,Hybrid,-226.07,KG,128,2.26,2026-03-03,2026-03-03,Amravati Grain Market,Bathinda,Punjab
ARR0003296,03.03.2026,MANDI030,Cotton,Hybrid,266.79,Q,57,266.79,2026-03-03,2026-03-03,Patiala APMC,Sirsa,Haryana
ARR0005679,03/03/2026,MANDI015,Cotton,Hybrid,140.36,Q,51,140.36,2026-03-03,2026-03-03,Amravati Grain Market,Bathinda,Punjab
ARR0008958,03-03-2026,MANDI031,Mustard,Local,448.37,Qtl,70,448.37,2026-03-03,2026-03-03,Nangloi Jat Mandi,Sirsa,Haryana
ARR0004580,03-Mar-2026,MANDI052,Rice,Hybrid,4.345000000000001,Tonnes,39,43.45,2026-03-03,2026-03-03,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0015091,03-03-2026,MANDI002,Mustard,Local,140.04,Q,50,140.04,2026-03-03,2026-03-03,Solapur Mandi,Ludhiana,Punjab
ARR0016846,2026/03/03,MANDI027,Rice,,277.18,quintal,50,277.18,2026-03-03,2026-03-03,Kochi APMC,Hisar,Haryana
ARR0001091,2026/03/03,MANDI051,Maize,PBW-343,17.8,Quintals,24,17.8,2026-03-03,2026-03-03,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0001618,2026-03-03,MANDI048,Wheat,Premium,"4,485.0 KG",,50,4.0,2026-03-03,2026-03-03,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0011880,03/03/2026,MANDI043,Rice,Pusa-1121,34.481,tonnes,107,344.81,2026-03-03,2026-03-03,Danapur Mandi,Agra,Uttar Pradesh
ARR0011523,03-03-2026,MANDI023,Sugarcane,Pusa-1121,"35,862.0 KG",,42,35.0,2026-03-03,2026-03-03,Panihati APMC,Karnal,Haryana
ARR0023988,03/03/2026,MANDI001,Wheat,Local,49008.0,kg,88,490.08,2026-03-03,2026-03-03,Hyderabad Mandi,Ludhiana,Punjab
ARR0010773,03.03.2026,MANDI014,Sugarcane,Local,71.31,qtl,82,71.31,2026-03-03,2026-03-03,Bathinda Grain Market,Patiala,Punjab
ARR0003040,2026-03-03,MANDI049,Maize,Pusa-1121,285.96,quintal,79,285.96,2026-03-03,2026-03-03,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0009891,03-Mar-2026,MANDI006,Cotton,HD-2967,15.325,T,130,153.25,2026-03-03,2026-03-03,Kochi Mandi,Amritsar,Punjab
ARR0017395,03-03-2026,MANDI008,Mustard,Premium,8733.0,KGS,50,87.33,2026-03-03,2026-03-03,Bijapur Market,Amritsar,Punjab
ARR0019269,03/03/2026,MANDI017,Sugarcane,Local,46.271,Tonnes,69,462.71,2026-03-03,2026-03-03,Parbhani Market,Patiala,Punjab
ARR0017599,03-03-2026,MANDI027,Cotton,Local,415.18,qtl,62,415.18,2026-03-03,2026-03-03,Kochi APMC,Hisar,Haryana
ARR0005301,03-Mar-2026,MANDI006,Cotton,HD-2967,38286.0,KG,114,382.86,2026-03-03,2026-03-03,Kochi Mandi,Amritsar,Punjab
ARR0008906,03-Mar-2026,MANDI056,Sugarcane,Hybrid,24.79,tonnes,50,247.9,2026-03-03,2026-03-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0021295,2026-03-03,MANDI022,Wheat,HD-2967,-490.9,Qtl,22,490.9,2026-03-03,2026-03-03,Eluru APMC,Karnal,Haryana
ARR0020271,03/03/2026,MANDI023,Wheat,Premium,2.137,tonnes,120,21.37,2026-03-03,2026-03-03,Panihati APMC,Karnal,Haryana
ARR0012217,03/03/2026,MANDI040,Wheat,,117.11 qtl,,35,117.11,2026-03-03,2026-03-03,Jodhpur Market,Fatehabad,Haryana
ARR0011829,03-03-2026,MANDI031,Sugarcane,,7.779000000000001,T,76,77.79,2026-03-03,2026-03-03,Nangloi Jat Mandi,Sirsa,Haryana
ARR0015981,2026-03-03,MANDI014,Maize,HD-2967,9747.0,KG,90,97.47,2026-03-03,2026-03-03,Bathinda Grain Market,Patiala,Punjab
ARR0004931,03/03/2026,MANDI017,Mustard,Premium,16.041999999999998,tonnes,50,160.42,2026-03-03,2026-03-03,Parbhani Market,Patiala,Punjab
ARR0009096,03-03-2026,MANDI008,Rice,Pusa-1121,5510.0,Kgs,143,55.1,2026-03-03,2026-03-03,Bijapur Market,Amritsar,Punjab
ARR0014777,2026/03/03,MANDI008,Cotton,Premium,150.29 qtl,,115,150.29,2026-03-03,2026-03-03,Bijapur Market,Amritsar,Punjab
ARR0012526,03/03/2026,MANDI016,Mustard,Pusa-1121,397.94,quintal,149,397.94,2026-03-03,2026-03-03,Kulti APMC,Bathinda,Punjab
ARR0008835,2026/03/03,MANDI004,Sugarcane,HD-2967,39.935,MT,59,399.35,2026-03-03,2026-03-03,Khandwa Grain Market,Ludhiana,Punjab
ARR0003799,03/03/2026,MANDI037,Sugarcane,Hybrid,10876.0,Kgs,144,108.76,2026-03-03,2026-03-03,Jorhat Grain Market,Kurukshetra,Haryana
ARR0006311,03-03-2026,MANDI028,Rice,,340.61,Quintals,107,340.61,2026-03-03,2026-03-03,Machilipatnam APMC,Hisar,Haryana
ARR0004294,03/03/2026,MANDI004,Cotton,PBW-343,"10,491.0 KG",,13,10.0,2026-03-03,2026-03-03,Khandwa Grain Market,Ludhiana,Punjab
ARR0012875,2026-03-03,MANDI056,Wheat,Pusa-1121,269.57,qtl,141,269.57,2026-03-03,2026-03-03,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0020960,2026/03/03,MANDI047,Mustard,Premium,32314.999999999996,Kilo,50,323.15,2026-03-03,2026-03-03,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0021020,03.03.2026,MANDI017,Sugarcane,HD-2967,34.488,tonnes,50,344.88,2026-03-03,2026-03-03,Parbhani Market,Patiala,Punjab
ARR0017592,03.03.2026,MANDI034,Maize,Premium,15.55,MT,73,155.5,2026-03-03,2026-03-03,Ludhiana Grain Market,Ambala,Haryana
ARR0002567,03/03/2026,MANDI017,Rice,PBW-343,16.365000000000002,T,53,163.65,2026-03-03,2026-03-03,Parbhani Market,Patiala,Punjab
ARR0005567,03-03-2026,MANDI031,Sugarcane,Premium,148.73,Qtl,50,148.73,2026-03-03,2026-03-03,Nangloi Jat Mandi,Sirsa,Haryana
ARR0024086,03-Mar-2026,MANDI043,Rice,Premium,155.96,qtl,77,155.96,2026-03-03,2026-03-03,Danapur Mandi,Agra,Uttar Pradesh
ARR0017384,03/03/2026,MANDI047,Maize,HD-2967,6923.999999999999,kg,58,69.24,2026-03-03,2026-03-03,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0016251,03-03-2026,MANDI012,Mustard,Premium,32.742000000000004,Tonnes,51,327.42,2026-03-03,2026-03-03,Gaya Grain Market,Patiala,Punjab
ARR0019956,03/03/2026,MANDI008,Sugarcane,Premium,109.54 qtl,,135,109.54,2026-03-03,2026-03-03,Bijapur Market,Amritsar,Punjab
ARR0010308,2026/03/03,MANDI039,Mustard,Hybrid,166.17 qtl,,50,166.17,2026-03-03,2026-03-03,Anand Grain Market,Kurukshetra,Haryana
ARR0004231,2026-03-03,MANDI014,Sugarcane,Premium,47.765,T,24,477.65,2026-03-03,2026-03-03,Bathinda Grain Market,Patiala,Punjab
ARR0014692,03/03/2026,MANDI002,Wheat,HD-2967,6665.000000000001,Kilo,50,66.65,2026-03-03,2026-03-03,Solapur Mandi,Ludhiana,Punjab
ARR0012232,03/03/2026,MANDI038,Cotton,Hybrid,23785.0,kg,142,237.85,2026-03-03,2026-03-03,Jalandhar Mandi,Kurukshetra,Haryana
ARR0021763,2026-03-03,MANDI039,Wheat,Hybrid,90.15,Quintals,50,90.15,2026-03-03,2026-03-03,Anand Grain Market,Kurukshetra,Haryana
